Time,Accel
11.33,-1.908669E-03
11.335,-1.598299E-04
11.34,3.617268E-03
11.345,9.847660E-03
11.35,1.766418E-02
11.355,2.542527E-02
11.36,3.118959E-02
11.365,3.369034E-02
11.37,3.287821E-02
11.375,2.972065E-02
11.38,2.575698E-02
11.385,2.258759E-02
11.39,2.064833E-02
11.395,1.864712E-02
11.4,1.485492E-02
11.405,9.010770E-03
11.41,2.857003E-03
11.415,-1.380492E-03
11.42,-2.877550E-03
11.425,-2.503937E-03
11.43,-1.435715E-03
11.435,-2.909560E-04
11.44,2.193012E-04
11.445,-7.271682E-04
11.45,-3.133163E-03
11.455,-5.952016E-03
11.46,-8.115707E-03
11.465,-9.130722E-03
11.47,-8.645810E-03
11.475,-6.527074E-03
11.48,-3.333098E-03
11.485,-2.773562E-04
11.49,1.649659E-03
11.495,2.683688E-03
11.5,3.990452E-03
11.505,6.232772E-03
11.51,8.648391E-03
11.515,9.574743E-03
11.52,7.956734E-03
11.525,4.320269E-03
11.53,3.212939E-04
11.535,-2.416709E-03
11.54,-2.982830E-03
11.545,-1.034946E-03
11.55,3.455297E-03
11.555,9.423469E-03
11.56,1.422286E-02
11.565,1.536182E-02
11.57,1.305170E-02
11.575,1.020704E-02
11.58,9.041118E-03
11.585,8.607297E-03
11.59,6.913969E-03
11.595,4.203334E-03
11.6,2.779242E-03
11.605,3.897393E-03
11.61,5.877173E-03
11.615,5.964032E-03
11.62,3.568769E-03
11.625,9.480278E-04
11.63,6.284583E-04
11.635,2.704939E-03
11.64,5.155270E-03
11.645,5.887229E-03
11.65,3.959132E-03
11.655,-2.376211E-04
11.66,-5.252612E-03
11.665,-9.142893E-03
11.67,-1.038581E-02
11.675,-8.833842E-03
11.68,-5.814205E-03
11.685,-2.876621E-03
11.69,-3.105288E-04
11.695,2.544606E-03
11.7,5.564899E-03
11.705,7.583292E-03
11.71,7.795725E-03
11.715,6.544885E-03
11.72,4.797669E-03
11.725,3.584665E-03
11.73,3.633637E-03
11.735,4.398437E-03
11.74,3.886340E-03
11.745,6.744606E-04
11.75,-4.221364E-03
11.755,-8.716720E-03
11.76,-1.228717E-02
11.765,-1.564329E-02
11.77,-1.851020E-02
11.775,-1.938590E-02
11.78,-1.785534E-02
11.785,-1.550563E-02
11.79,-1.388069E-02
11.795,-1.252907E-02
11.8,-1.006671E-02
11.805,-6.476551E-03
11.81,-3.325235E-03
11.815,-1.998866E-03
11.82,-2.246415E-03
11.825,-2.700811E-03
11.83,-2.298024E-03
11.835,-9.242349E-04
11.84,1.116887E-03
11.845,3.710028E-03
11.85,6.652608E-03
11.855,9.475354E-03
11.86,1.192892E-02
11.865,1.418941E-02
11.87,1.603084E-02
11.875,1.696048E-02
11.88,1.773469E-02
11.885,1.994506E-02
11.89,2.323834E-02
11.895,2.463984E-02
11.9,2.186301E-02
11.905,1.633744E-02
11.91,1.182412E-02
11.915,1.073674E-02
11.92,1.304021E-02
11.925,1.737544E-02
11.93,2.165738E-02
11.935,2.322692E-02
11.94,2.062906E-02
11.945,1.541503E-02
11.95,1.096983E-02
11.955,9.496922E-03
11.96,1.078616E-02
11.965,1.355018E-02
11.97,1.626059E-02
11.975,1.691102E-02
11.98,1.385794E-02
11.985,7.547280E-03
11.99,5.812945E-04
11.995,-4.136235E-03
12,-5.163511E-03
12.005,-3.162447E-03
12.01,-4.799493E-04
12.015,8.142037E-04
12.02,5.694744E-04
12.025,1.727939E-04
12.03,8.944598E-04
12.035,2.916717E-03
12.04,5.810811E-03
12.045,9.112161E-03
12.05,1.214954E-02
12.055,1.381656E-02
12.06,1.336583E-02
12.065,1.131347E-02
12.07,9.017476E-03
12.075,7.655649E-03
12.08,7.932637E-03
12.085,1.014556E-02
12.09,1.371833E-02
12.095,1.701521E-02
12.1,1.837345E-02
12.105,1.734940E-02
12.11,1.492460E-02
12.115,1.258996E-02
12.12,1.112117E-02
12.125,1.014081E-02
12.13,8.676900E-03
12.135,6.168844E-03
12.14,3.110897E-03
12.145,6.190916E-04
12.15,-8.551748E-04
12.155,-2.008808E-03
12.16,-3.658684E-03
12.165,-5.678711E-03
12.17,-7.337973E-03
12.175,-8.569282E-03
12.18,-1.000733E-02
12.185,-1.179983E-02
12.19,-1.336391E-02
12.195,-1.437208E-02
12.2,-1.488492E-02
12.205,-1.443306E-02
12.21,-1.192687E-02
12.215,-6.834737E-03
12.22,5.421355E-05
12.225,7.031724E-03
12.23,1.251483E-02
12.235,1.611195E-02
12.24,1.887933E-02
12.245,2.187227E-02
12.25,2.462329E-02
12.255,2.545593E-02
12.26,2.355997E-02
12.265,2.019521E-02
12.27,1.726767E-02
12.275,1.548771E-02
12.28,1.424238E-02
12.285,1.254051E-02
12.29,9.925937E-03
12.295,6.375685E-03
12.3,1.789796E-03
12.305,-3.786633E-03
12.31,-9.698219E-03
12.315,-1.510408E-02
12.32,-1.956801E-02
12.325,-2.318172E-02
12.33,-2.648784E-02
12.335,-2.999029E-02
12.34,-3.329399E-02
12.345,-3.485142E-02
12.35,-3.322077E-02
12.355,-2.857196E-02
12.36,-2.291485E-02
12.365,-1.880253E-02
12.37,-1.715161E-02
12.375,-1.668278E-02
12.38,-1.583244E-02
12.385,-1.444639E-02
12.39,-1.300365E-02
12.395,-1.134322E-02
12.4,-8.999960E-03
12.405,-6.314552E-03
12.41,-4.288605E-03
12.415,-3.488537E-03
12.42,-3.327605E-03
12.425,-2.833100E-03
12.43,-2.061996E-03
12.435,-2.004143E-03
12.44,-3.357071E-03
12.445,-6.132667E-03
12.45,-1.028130E-02
12.455,-1.593527E-02
12.46,-2.272823E-02
12.465,-2.949535E-02
12.47,-3.504123E-02
12.475,-3.915748E-02
12.48,-4.245108E-02
12.485,-4.489897E-02
12.49,-4.527021E-02
12.495,-4.260987E-02
12.5,-3.779304E-02
12.505,-3.274985E-02
12.51,-2.842046E-02
12.515,-2.415746E-02
12.52,-1.889993E-02
12.525,-1.235237E-02
12.53,-5.160076E-03
12.535,1.447525E-03
12.54,6.328090E-03
12.545,9.336876E-03
12.55,1.150489E-02
12.555,1.430486E-02
12.56,1.833055E-02
12.565,2.245116E-02
12.57,2.435981E-02
12.575,2.270217E-02
12.58,1.874490E-02
12.585,1.495967E-02
12.59,1.220851E-02
12.595,9.568687E-03
12.6,6.581571E-03
12.605,4.131084E-03
12.61,2.815652E-03
12.615,1.610004E-03
12.62,-1.121535E-03
12.625,-5.822189E-03
12.63,-1.120249E-02
12.635,-1.531483E-02
12.64,-1.731121E-02
12.645,-1.794689E-02
12.65,-1.863465E-02
12.655,-2.021129E-02
12.66,-2.222352E-02
12.665,-2.304385E-02
12.67,-2.116710E-02
12.675,-1.668284E-02
12.68,-1.105576E-02
12.685,-5.312274E-03
12.69,9.148747E-04
12.695,7.906114E-03
12.7,1.400719E-02
12.705,1.672007E-02
12.71,1.590044E-02
12.715,1.464310E-02
12.72,1.635049E-02
12.725,2.152249E-02
12.73,2.777488E-02
12.735,3.210940E-02
12.74,3.303500E-02
12.745,3.105602E-02
12.75,2.771429E-02
12.755,2.440375E-02
12.76,2.160643E-02
12.765,1.857269E-02
12.77,1.375400E-02
12.775,6.486896E-03
12.78,-1.704222E-03
12.785,-8.058033E-03
12.79,-1.122357E-02
12.795,-1.253420E-02
12.8,-1.385163E-02
12.805,-1.476512E-02
12.81,-1.342873E-02
12.815,-1.010695E-02
12.82,-7.836796E-03
12.825,-8.643375E-03
12.83,-1.089871E-02
12.835,-1.154565E-02
12.84,-9.716911E-03
12.845,-6.899577E-03
12.85,-4.364476E-03
12.855,-2.260250E-03
12.86,-7.463897E-04
12.865,-1.060786E-04
12.87,5.305666E-04
12.875,2.776345E-03
12.88,6.670112E-03
12.885,1.010733E-02
12.89,1.106883E-02
12.895,9.675589E-03
12.9,7.475537E-03
12.905,5.523447E-03
12.91,3.952399E-03
12.915,2.844654E-03
12.92,2.659282E-03
12.925,3.593814E-03
12.93,5.057357E-03
12.935,5.749390E-03
12.94,4.822443E-03
12.945,3.182646E-03
12.95,2.715452E-03
12.955,3.706857E-03
12.96,4.368707E-03
12.965,3.620032E-03
12.97,2.808678E-03
12.975,3.250562E-03
12.98,4.123342E-03
12.985,4.291168E-03
12.99,4.481595E-03
12.995,5.912785E-03
13,7.781639E-03
13.005,8.267815E-03
13.01,7.616169E-03
13.015,7.953844E-03
13.02,1.006773E-02
13.025,1.240886E-02
13.03,1.354650E-02
13.035,1.386183E-02
13.04,1.414516E-02
13.045,1.414424E-02
13.05,1.316545E-02
13.055,1.136981E-02
13.06,9.906192E-03
13.065,1.027504E-02
13.07,1.321040E-02
13.075,1.720809E-02
13.08,1.920706E-02
13.085,1.787733E-02
13.09,1.502255E-02
13.095,1.288206E-02
13.1,1.186297E-02
13.105,1.159225E-02
13.11,1.243141E-02
13.115,1.426641E-02
13.12,1.479708E-02
13.125,1.151698E-02
13.13,5.281405E-03
13.135,-4.286844E-04
13.14,-4.042117E-03
13.145,-7.593375E-03
13.15,-1.333538E-02
13.155,-2.028492E-02
13.16,-2.575244E-02
13.165,-2.887770E-02
13.17,-3.095020E-02
13.175,-3.264535E-02
13.18,-3.253144E-02
13.185,-2.908287E-02
13.19,-2.345599E-02
13.195,-1.857902E-02
13.2,-1.557123E-02
13.205,-1.290458E-02
13.21,-9.097245E-03
13.215,-4.597509E-03
13.22,-8.964171E-04
13.225,8.659396E-04
13.23,6.373420E-04
13.235,-4.504414E-04
13.24,-8.359011E-04
13.245,3.217107E-04
13.25,2.945340E-03
13.255,6.449973E-03
13.26,9.638379E-03
13.265,1.119617E-02
13.27,1.097936E-02
13.275,9.677701E-03
13.28,6.601648E-03
13.285,-4.868075E-04
13.29,-1.237079E-02
13.295,-2.610914E-02
13.3,-3.705623E-02
13.305,-4.323419E-02
13.31,-4.677507E-02
13.315,-5.061562E-02
13.32,-5.524284E-02
13.325,-5.945294E-02
13.33,-6.271996E-02
13.335,-6.563345E-02
13.34,-6.870282E-02
13.345,-7.176015E-02
13.35,-7.421207E-02
13.355,-7.505724E-02
13.36,-7.295726E-02
13.365,-6.714354E-02
13.37,-5.846322E-02
13.375,-4.852621E-02
13.38,-3.682675E-02
13.385,-2.024954E-02
13.39,2.114900E-03
13.395,2.587483E-02
13.4,4.545526E-02
13.405,5.919174E-02
13.41,6.892088E-02
13.415,7.664885E-02
13.42,8.299191E-02
13.425,8.785691E-02
13.43,9.126072E-02
13.435,9.320230E-02
13.44,9.342641E-02
13.445,9.091554E-02
13.45,8.369463E-02
13.455,7.063089E-02
13.46,5.353794E-02
13.465,3.641540E-02
13.47,2.240323E-02
13.475,1.240302E-02
13.48,5.941543E-03
13.485,1.849606E-03
13.49,-1.201561E-03
13.495,-4.192919E-03
13.5,-7.906470E-03
13.505,-1.257055E-02
13.51,-1.660011E-02
13.515,-1.707303E-02
13.52,-1.244432E-02
13.525,-4.583775E-03
13.53,2.660950E-03
13.535,7.134497E-03
13.54,9.255309E-03
13.545,9.718007E-03
13.55,8.933523E-03
13.555,8.462474E-03
13.56,1.003146E-02
13.565,1.305261E-02
13.57,1.460446E-02
13.575,1.162231E-02
13.58,3.143921E-03
13.585,-8.782920E-03
13.59,-2.045095E-02
13.595,-2.899505E-02
13.6,-3.376166E-02
13.605,-3.550652E-02
13.61,-3.429952E-02
13.615,-2.897291E-02
13.62,-1.910652E-02
13.625,-6.441320E-03
13.63,6.469918E-03
13.635,1.834289E-02
13.64,2.909376E-02
13.645,3.785756E-02
13.65,4.279215E-02
13.655,4.366564E-02
13.66,4.287248E-02
13.665,4.164040E-02
13.67,3.754969E-02
13.675,2.881750E-02
13.68,1.936526E-02
13.685,1.575238E-02
13.69,1.887322E-02
13.695,2.257035E-02
13.7,2.071369E-02
13.705,1.264876E-02
13.71,1.578996E-03
13.715,-9.145462E-03
13.72,-1.676857E-02
13.725,-1.907535E-02
13.73,-1.578159E-02
13.735,-9.518275E-03
13.74,-3.867597E-03
13.745,-5.886620E-04
13.75,8.837461E-04
13.755,1.969293E-03
13.76,3.695531E-03
13.765,6.543921E-03
13.77,1.016610E-02
13.775,1.327554E-02
13.78,1.459182E-02
13.785,1.390063E-02
13.79,1.165655E-02
13.795,8.478243E-03
13.8,5.380643E-03
13.805,3.642922E-03
13.81,3.688904E-03
13.815,4.343164E-03
13.82,4.159466E-03
13.825,2.958874E-03
13.83,1.308208E-03
13.835,-7.752612E-04
13.84,-3.735414E-03
13.845,-7.627597E-03
13.85,-1.218489E-02
13.855,-1.733651E-02
13.86,-2.289582E-02
13.865,-2.811651E-02
13.87,-3.220102E-02
13.875,-3.536784E-02
13.88,-3.889985E-02
13.885,-4.381785E-02
13.89,-5.018563E-02
13.895,-5.744909E-02
13.9,-6.451797E-02
13.905,-6.989129E-02
13.91,-7.256691E-02
13.915,-7.280702E-02
13.92,-7.151846E-02
13.925,-6.892504E-02
13.93,-6.478079E-02
13.935,-5.937258E-02
13.94,-5.368721E-02
13.945,-4.826759E-02
13.95,-4.215934E-02
13.955,-3.350683E-02
13.96,-2.168847E-02
13.965,-8.482230E-03
13.97,3.517787E-03
13.975,1.314472E-02
13.98,2.074643E-02
13.985,2.702422E-02
13.99,3.252297E-02
13.995,3.746737E-02
14,4.146471E-02
14.005,4.334984E-02
14.01,4.177788E-02
14.015,3.615107E-02
14.02,2.706507E-02
14.025,1.587755E-02
14.03,4.049920E-03
14.035,-7.173502E-03
14.04,-1.746626E-02
14.045,-2.794099E-02
14.05,-3.984004E-02
14.055,-5.289829E-02
14.06,-6.609705E-02
14.065,-7.882541E-02
14.07,-9.037480E-02
14.075,-9.961687E-02
14.08,-1.058394E-01
14.085,-1.092995E-01
14.09,-1.102615E-01
14.095,-1.080959E-01
14.1,-1.019723E-01
14.105,-9.218071E-02
14.11,-8.043554E-02
14.115,-6.901199E-02
14.12,-5.956460E-02
14.125,-5.207186E-02
14.13,-4.489160E-02
14.135,-3.615474E-02
14.14,-2.505198E-02
14.145,-1.248612E-02
14.15,-1.013811E-03
14.155,7.053336E-03
14.16,1.193060E-02
14.165,1.620570E-02
14.17,2.235018E-02
14.175,3.060886E-02
14.18,3.898674E-02
14.185,4.497462E-02
14.19,4.753604E-02
14.195,4.773768E-02
14.2,4.740343E-02
14.205,4.713280E-02
14.21,4.626265E-02
14.215,4.440464E-02
14.22,4.216828E-02
14.225,4.071485E-02
14.23,4.107919E-02
14.235,4.327960E-02
14.24,4.590535E-02
14.245,4.686205E-02
14.25,4.487224E-02
14.255,4.072931E-02
14.26,3.672574E-02
14.265,3.405244E-02
14.27,3.141129E-02
14.275,2.746653E-02
14.28,2.368273E-02
14.285,2.254533E-02
14.29,2.318084E-02
14.295,2.111812E-02
14.3,1.331992E-02
14.305,2.326072E-03
14.31,-5.879157E-03
14.315,-7.652300E-03
14.32,-4.263198E-03
14.325,7.556256E-04
14.33,5.540494E-03
14.335,1.130415E-02
14.34,2.039079E-02
14.345,3.313114E-02
14.35,4.716326E-02
14.355,5.964063E-02
14.36,6.966720E-02
14.365,7.854291E-02
14.37,8.855590E-02
14.375,1.014574E-01
14.38,1.167156E-01
14.385,1.308272E-01
14.39,1.395394E-01
14.395,1.410072E-01
14.4,1.360712E-01
14.405,1.260298E-01
14.41,1.112786E-01
14.415,9.221258E-02
14.42,7.080482E-02
14.425,5.043830E-02
14.43,3.325958E-02
14.435,1.806868E-02
14.44,1.847412E-03
14.445,-1.661104E-02
14.45,-3.533317E-02
14.455,-5.185078E-02
14.46,-6.668382E-02
14.465,-8.323480E-02
14.47,-1.036310E-01
14.475,-1.251259E-01
14.48,-1.412696E-01
14.485,-1.464109E-01
14.49,-1.390850E-01
14.495,-1.216055E-01
14.5,-9.749236E-02
14.505,-6.957101E-02
14.51,-3.966043E-02
14.515,-8.619891E-03
14.52,2.286479E-02
14.525,5.310847E-02
14.53,7.944077E-02
14.535,9.894262E-02
14.54,1.092344E-01
14.545,1.102702E-01
14.55,1.058217E-01
14.555,1.013828E-01
14.56,9.921487E-02
14.565,9.669407E-02
14.57,9.056342E-02
14.575,8.069439E-02
14.58,6.881390E-02
14.585,5.611390E-02
14.59,4.302221E-02
14.595,2.951461E-02
14.6,1.489231E-02
14.605,-1.234795E-03
14.61,-1.764218E-02
14.615,-3.167838E-02
14.62,-4.088321E-02
14.625,-4.485620E-02
14.63,-4.535523E-02
14.635,-4.373983E-02
14.64,-3.887698E-02
14.645,-2.893280E-02
14.65,-1.490010E-02
14.655,-5.501368E-04
14.66,1.088388E-02
14.665,1.897592E-02
14.67,2.581850E-02
14.675,3.378027E-02
14.68,4.271230E-02
14.685,4.888945E-02
14.69,4.788232E-02
14.695,3.951902E-02
14.7,2.925529E-02
14.705,2.366802E-02
14.71,2.467097E-02
14.715,2.879398E-02
14.72,3.124751E-02
14.725,2.908842E-02
14.73,2.169285E-02
14.735,1.118379E-02
14.74,1.816442E-03
14.745,-3.283277E-03
14.75,-4.420538E-03
14.755,-3.591004E-03
14.76,-1.728340E-03
14.765,1.694421E-03
14.77,7.239871E-03
14.775,1.392518E-02
14.78,1.891436E-02
14.785,2.008343E-02
14.79,1.901201E-02
14.795,1.942520E-02
14.8,2.318532E-02
14.805,2.920150E-02
14.81,3.455402E-02
14.815,3.562548E-02
14.82,2.991875E-02
14.825,1.846968E-02
14.83,5.257447E-03
14.835,-6.387123E-03
14.84,-1.581125E-02
14.845,-2.414404E-02
14.85,-3.238453E-02
14.855,-4.032225E-02
14.86,-4.662562E-02
14.865,-4.998830E-02
14.87,-5.015636E-02
14.875,-4.793606E-02
14.88,-4.416487E-02
14.885,-3.842145E-02
14.89,-2.967154E-02
14.895,-1.834384E-02
14.9,-5.975466E-03
14.905,7.150574E-03
14.91,2.150482E-02
14.915,3.599939E-02
14.92,4.924390E-02
14.925,6.238531E-02
14.93,7.723484E-02
14.935,9.165059E-02
14.94,9.980574E-02
14.945,9.846823E-02
14.95,9.080282E-02
14.955,8.226236E-02
14.96,7.447518E-02
14.965,6.492227E-02
14.97,5.088332E-02
14.975,3.222266E-02
14.98,1.159686E-02
14.985,-6.329072E-03
14.99,-1.727177E-02
14.995,-2.119029E-02
15,-2.333873E-02
15.005,-2.924101E-02
15.01,-3.842247E-02
15.015,-4.447281E-02
15.02,-4.195550E-02
15.025,-3.214408E-02
15.03,-2.121835E-02
15.035,-1.395303E-02
15.04,-1.020102E-02
15.045,-6.418809E-03
15.05,6.580265E-04
15.055,1.141133E-02
15.06,2.335691E-02
15.065,3.317875E-02
15.07,3.873886E-02
15.075,3.973373E-02
15.08,3.740822E-02
15.085,3.354039E-02
15.09,2.886782E-02
15.095,2.251713E-02
15.1,1.376671E-02
15.105,4.126543E-03
15.11,-3.451366E-03
15.115,-7.891890E-03
15.12,-1.140459E-02
15.125,-1.641069E-02
15.13,-2.179990E-02
15.135,-2.427595E-02
15.14,-2.303408E-02
15.145,-2.042104E-02
15.15,-1.815672E-02
15.155,-1.610038E-02
15.16,-1.435394E-02
15.165,-1.374955E-02
15.17,-1.363884E-02
15.175,-1.187663E-02
15.18,-7.982893E-03
15.185,-4.239211E-03
15.19,-3.063559E-03
15.195,-4.110344E-03
15.2,-4.358283E-03
15.205,-1.356489E-03
15.21,3.625927E-03
15.215,6.765298E-03
15.22,5.930510E-03
15.225,2.607075E-03
15.23,-2.000752E-04
15.235,-6.077505E-04
15.24,1.413243E-03
15.245,4.336870E-03
15.25,6.049563E-03
15.255,5.195777E-03
15.26,2.319975E-03
15.265,-5.219126E-04
15.27,-1.322703E-03
15.275,3.146622E-04
15.28,2.707056E-03
15.285,4.130793E-03
15.29,5.245066E-03
15.295,8.353208E-03
15.3,1.426926E-02
15.305,2.139442E-02
15.31,2.813762E-02
15.315,3.496430E-02
15.32,4.321974E-02
15.325,5.272956E-02
15.33,6.155329E-02
15.335,6.792566E-02
15.34,7.117574E-02
15.345,7.095427E-02
15.35,6.752165E-02
15.355,6.318582E-02
15.36,6.124743E-02
15.365,6.200251E-02
15.37,6.103262E-02
15.375,5.357584E-02
15.38,4.019091E-02
15.385,2.666881E-02
15.39,1.862402E-02
15.395,1.702901E-02
15.4,1.756881E-02
15.405,1.347338E-02
15.41,1.050101E-03
15.415,-1.621336E-02
15.42,-3.055565E-02
15.425,-3.750674E-02
15.43,-3.878231E-02
15.435,-3.788112E-02
15.44,-3.548235E-02
15.445,-3.076330E-02
15.45,-2.490559E-02
15.455,-1.994250E-02
15.46,-1.550866E-02
15.465,-9.170600E-03
15.47,6.279639E-04
15.475,1.343163E-02
15.48,2.680106E-02
15.485,3.635102E-02
15.49,3.829652E-02
15.495,3.300880E-02
15.5,2.505135E-02
15.505,2.015592E-02
15.51,2.217565E-02
15.515,3.080481E-02
15.52,4.090703E-02
15.525,4.508259E-02
15.53,3.898701E-02
15.535,2.514176E-02
15.54,1.107275E-02
15.545,3.189903E-03
15.55,2.634116E-03
15.555,6.278478E-03
15.56,9.824895E-03
15.565,1.030671E-02
15.57,7.395256E-03
15.575,3.149791E-03
15.58,1.434964E-04
15.585,-3.921984E-04
15.59,1.117310E-03
15.595,3.571099E-03
15.6,6.091412E-03
15.605,7.885707E-03
15.61,8.569585E-03
15.615,9.225872E-03
15.62,1.218479E-02
15.625,1.900857E-02
15.63,2.835674E-02
15.635,3.610011E-02
15.64,3.827207E-02
15.645,3.447317E-02
15.65,2.779653E-02
15.655,2.126861E-02
15.66,1.599889E-02
15.665,1.301359E-02
15.67,1.391139E-02
15.675,1.782114E-02
15.68,2.010470E-02
15.685,1.660174E-02
15.69,8.271503E-03
15.695,-4.123974E-04
15.7,-7.119046E-03
15.705,-1.353601E-02
15.71,-2.145098E-02
15.715,-2.925742E-02
15.72,-3.352042E-02
15.725,-3.281296E-02
15.73,-2.886989E-02
15.735,-2.452496E-02
15.74,-2.087992E-02
15.745,-1.658268E-02
15.75,-1.022024E-02
15.755,-2.389143E-03
15.76,5.590515E-03
15.765,1.355628E-02
15.77,2.153818E-02
15.775,2.870708E-02
15.78,3.528875E-02
15.785,4.418988E-02
15.79,5.846292E-02
15.795,7.777147E-02
15.8,9.830527E-02
15.805,1.151814E-01
15.81,1.247350E-01
15.815,1.261982E-01
15.82,1.225365E-01
15.825,1.183733E-01
15.83,1.153977E-01
15.835,1.101205E-01
15.84,9.748772E-02
15.845,7.684962E-02
15.85,5.359348E-02
15.855,3.447988E-02
15.86,2.188062E-02
15.865,1.276054E-02
15.87,2.268751E-03
15.875,-1.278242E-02
15.88,-3.292747E-02
15.885,-5.571493E-02
15.89,-7.597126E-02
15.895,-8.905867E-02
15.9,-9.436701E-02
15.905,-9.449049E-02
15.91,-9.285433E-02
15.915,-9.261449E-02
15.92,-9.469401E-02
15.925,-9.590383E-02
15.93,-9.142063E-02
15.935,-7.994128E-02
15.94,-6.469844E-02
15.945,-4.954917E-02
15.95,-3.621885E-02
15.955,-2.490510E-02
15.96,-1.451375E-02
15.965,-2.307688E-03
15.97,1.399966E-02
15.975,3.295003E-02
15.98,4.980153E-02
15.985,6.113299E-02
15.99,6.779981E-02
15.995,7.293116E-02
16,7.788132E-02
16.005,8.124680E-02
16.01,8.120752E-02
16.015,7.725730E-02
16.02,7.023869E-02
16.025,6.195313E-02
16.03,5.398065E-02
16.035,4.631639E-02
16.04,3.861380E-02
16.045,3.217682E-02
16.05,2.897380E-02
16.055,2.866879E-02
16.06,2.823715E-02
16.065,2.537363E-02
16.07,2.132922E-02
16.075,1.890284E-02
16.08,1.835723E-02
16.085,1.738099E-02
16.09,1.433990E-02
16.095,9.686060E-03
16.1,5.052432E-03
16.105,2.539306E-03
16.11,3.755145E-03
16.115,8.096794E-03
16.12,1.260400E-02
16.125,1.432033E-02
16.13,1.223873E-02
16.135,7.309798E-03
16.14,1.923523E-03
16.145,-1.089864E-03
16.15,-6.218090E-04
16.155,1.313731E-03
16.16,1.608025E-03
16.165,-1.417770E-04
16.17,-1.115255E-03
16.175,6.956192E-04
16.18,4.029472E-03
16.185,6.819895E-03
16.19,8.505859E-03
16.195,8.874149E-03
16.2,7.194889E-03
16.205,4.018352E-03
16.21,1.890695E-03
16.215,2.675448E-03
16.22,5.357753E-03
16.225,7.723365E-03
16.23,8.741977E-03
16.235,8.341464E-03
16.24,6.273154E-03
16.245,2.167931E-03
16.25,-4.539629E-03
16.255,-1.505457E-02
16.26,-2.985968E-02
16.265,-4.678454E-02
16.27,-6.188593E-02
16.275,-7.218613E-02
16.28,-7.744462E-02
16.285,-7.958092E-02
16.29,-8.044548E-02
16.295,-8.059373E-02
16.3,-7.962836E-02
16.305,-7.679631E-02
16.31,-7.142256E-02
16.315,-6.391396E-02
16.32,-5.622042E-02
16.325,-4.991994E-02
16.33,-4.420290E-02
16.335,-3.738390E-02
16.34,-2.994010E-02
16.345,-2.447810E-02
16.35,-2.280335E-02
16.355,-2.431115E-02
16.36,-2.667293E-02
16.365,-2.658841E-02
16.37,-2.125098E-02
16.375,-1.121145E-02
16.38,-1.308800E-03
16.385,2.488457E-03
16.39,-2.586567E-03
16.395,-1.419915E-02
16.4,-2.687790E-02
16.405,-3.622556E-02
16.41,-4.157296E-02
16.415,-4.532709E-02
16.42,-5.053195E-02
16.425,-5.853699E-02
16.43,-6.814693E-02
16.435,-7.719064E-02
16.44,-8.475278E-02
16.445,-9.084603E-02
16.45,-9.426283E-02
16.455,-9.222218E-02
16.46,-8.263642E-02
16.465,-6.667938E-02
16.47,-4.853520E-02
16.475,-3.263601E-02
16.48,-2.122866E-02
16.485,-1.353866E-02
16.49,-6.844417E-03
16.495,9.675448E-04
16.5,1.005628E-02
16.505,1.982696E-02
16.51,2.954434E-02
16.515,3.715400E-02
16.52,3.950400E-02
16.525,3.559627E-02
16.53,2.842312E-02
16.535,2.252976E-02
16.54,2.022837E-02
16.545,2.055590E-02
16.55,2.052794E-02
16.555,1.688661E-02
16.56,8.672740E-03
16.565,-1.222121E-03
16.57,-8.447486E-03
16.575,-1.132660E-02
16.58,-1.110551E-02
16.585,-9.097182E-03
16.59,-5.735417E-03
16.595,-1.382328E-03
16.6,3.577979E-03
16.605,8.615139E-03
16.61,1.227267E-02
16.615,1.242613E-02
16.62,8.453110E-03
16.625,2.384867E-03
16.63,-2.790571E-03
16.635,-5.776194E-03
16.64,-7.059324E-03
16.645,-7.262163E-03
16.65,-6.846084E-03
16.655,-6.690613E-03
16.66,-8.081996E-03
16.665,-1.248555E-02
16.67,-2.084079E-02
16.675,-3.206143E-02
16.68,-4.316044E-02
16.685,-5.142810E-02
16.69,-5.615506E-02
16.695,-5.859178E-02
16.7,-6.072304E-02
16.705,-6.338352E-02
16.71,-6.490249E-02
16.715,-6.245901E-02
16.72,-5.541391E-02
16.725,-4.697072E-02
16.73,-4.129959E-02
16.735,-3.906944E-02
16.74,-3.740717E-02
16.745,-3.430982E-02
16.75,-3.101786E-02
16.755,-2.997875E-02
16.76,-3.206703E-02
16.765,-3.570389E-02
16.77,-3.761709E-02
16.775,-3.466816E-02
16.78,-2.604153E-02
16.785,-1.405383E-02
16.79,-3.036317E-03
16.795,3.534313E-03
16.8,5.886903E-03
16.805,7.474383E-03
16.81,1.076951E-02
16.815,1.483050E-02
16.82,1.787660E-02
16.825,2.016988E-02
16.83,2.308219E-02
16.835,2.663520E-02
16.84,2.952127E-02
16.845,3.196224E-02
16.85,3.655385E-02
16.855,4.421476E-02
16.86,5.039364E-02
16.865,4.820138E-02
16.87,3.568042E-02
16.875,1.787106E-02
16.88,1.511756E-03
16.885,-1.062354E-02
16.89,-1.920796E-02
16.895,-2.441813E-02
16.9,-2.583609E-02
16.905,-2.483824E-02
16.91,-2.393058E-02
16.915,-2.408362E-02
16.92,-2.470530E-02
16.925,-2.524139E-02
16.93,-2.527350E-02
16.935,-2.393186E-02
16.94,-2.049517E-02
16.945,-1.498842E-02
16.95,-7.228556E-03
16.955,4.000661E-03
